b'id',b'key',b'value',b'type' 
b'43982503',b'name',b'83228 Track',b'regular'
b'43982503',b'source',b'eThekwini Metro',b'regular'
b'43982504',b'highway',b'unclassified',b'regular'
b'43982504',b'name',b'83228 Track',b'regular'
b'43982504',b'source',b'eThekwini Metro',b'regular'
b'43982506',b'highway',b'unclassified',b'regular'
b'43982506',b'name',b'83230 Track',b'regular'
b'43982506',b'source',b'eThekwini Metro',b'regular'
b'43982508',b'highway',b'unclassified',b'regular'
b'43982508',b'name',b'84076 Track',b'regular'
b'43982508',b'source',b'eThekwini Metro',b'regular'
b'43982509',b'highway',b'unclassified',b'regular'
b'43982509',b'name',b'84667 Track',b'regular'
b'43982509',b'source',b'eThekwini Metro',b'regular'
b'43982515',b'highway',b'track',b'regular'
b'43982515',b'name',b'84668 Track',b'regular'
b'43982515',b'source',b'eThekwini Metro',b'regular'
b'43982515',b'surface',b'gravel',b'regular'
b'43982522',b'highway',b'unclassified',b'regular'
b'43982522',b'name',b'84782 Track',b'regular'
b'43982522',b'source',b'eThekwini Metro',b'regular'
b'43982528',b'highway',b'unclassified',b'regular'
b'43982528',b'name',b'84781 Track',b'regular'
b'43982528',b'source',b'eThekwini Metro',b'regular'
b'43982534',b'highway',b'unclassified',b'regular'
b'43982534',b'name',b'84778 Track',b'regular'
b'43982534',b'source',b'eThekwini Metro',b'regular'
b'43982539',b'highway',b'unclassified',b'regular'
b'43982539',b'name',b'84240 Track',b'regular'
b'43982539',b'source',b'eThekwini Metro',b'regular'
b'43982540',b'highway',b'unclassified',b'regular'
b'43982540',b'name',b'84681 Track',b'regular'
b'43982540',b'source',b'eThekwini Metro',b'regular'
b'43982541',b'highway',b'unclassified',b'regular'
b'43982541',b'name',b'84682 Track',b'regular'
b'43982541',b'source',b'eThekwini Metro',b'regular'
b'43982544',b'highway',b'unclassified',b'regular'
b'43982544',b'name',b'84671 Track',b'regular'
b'43982544',b'source',b'eThekwini Metro',b'regular'
b'43982545',b'highway',b'unclassified',b'regular'
b'43982545',b'name',b'84670 Track',b'regular'
b'43982545',b'source',b'eThekwini Metro',b'regular'
b'43982546',b'highway',b'unclassified',b'regular'
b'43982546',b'name',b'84672 Track',b'regular'
b'43982546',b'source',b'eThekwini Metro',b'regular'
b'43982547',b'highway',b'unclassified',b'regular'
b'43982547',b'name',b'84671 Track',b'regular'
b'43982547',b'source',b'eThekwini Metro',b'regular'
b'43982548',b'highway',b'unclassified',b'regular'
b'43982548',b'name',b'84669 Track',b'regular'
b'43982548',b'source',b'eThekwini Metro',b'regular'
b'43982549',b'highway',b'unclassified',b'regular'
b'43982549',b'name',b'84669 Track',b'regular'
b'43982549',b'source',b'eThekwini Metro',b'regular'
b'43982550',b'highway',b'unclassified',b'regular'
b'43982550',b'name',b'84670 Track',b'regular'
b'43982550',b'source',b'eThekwini Metro',b'regular'
b'43982551',b'highway',b'unclassified',b'regular'
b'43982551',b'name',b'84670 Track',b'regular'
b'43982551',b'source',b'eThekwini Metro',b'regular'
b'43982552',b'highway',b'unclassified',b'regular'
b'43982552',b'name',b'84698 Track',b'regular'
b'43982552',b'source',b'eThekwini Metro',b'regular'
b'43982553',b'highway',b'unclassified',b'regular'
b'43982553',b'name',b'84699 Track',b'regular'
b'43982553',b'source',b'eThekwini Metro',b'regular'
b'43982554',b'highway',b'unclassified',b'regular'
b'43982554',b'name',b'84700 Track',b'regular'
b'43982554',b'source',b'eThekwini Metro',b'regular'
b'43982555',b'highway',b'unclassified',b'regular'
b'43982555',b'name',b'84701 Track',b'regular'
b'43982555',b'source',b'eThekwini Metro',b'regular'
b'43982557',b'highway',b'unclassified',b'regular'
b'43982557',b'name',b'84702 Track',b'regular'
b'43982557',b'source',b'eThekwini Metro',b'regular'
b'43982558',b'highway',b'unclassified',b'regular'
b'43982558',b'name',b'84703 Track',b'regular'
b'43982558',b'source',b'eThekwini Metro',b'regular'
b'43982559',b'highway',b'unclassified',b'regular'
b'43982559',b'name',b'84692 Track',b'regular'
b'43982559',b'source',b'eThekwini Metro',b'regular'
b'43982560',b'highway',b'unclassified',b'regular'
b'43982560',b'name',b'84693 Track',b'regular'
b'43982560',b'source',b'eThekwini Metro',b'regular'
b'43982561',b'highway',b'unclassified',b'regular'
b'43982561',b'name',b'84693 Track',b'regular'
b'43982561',b'source',b'eThekwini Metro',b'regular'
b'43982562',b'highway',b'unclassified',b'regular'
b'43982562',b'name',b'84695 Track',b'regular'
b'43982562',b'source',b'eThekwini Metro',b'regular'
b'43982563',b'highway',b'unclassified',b'regular'
b'43982563',b'name',b'84694 Track',b'regular'
b'43982563',b'source',b'eThekwini Metro',b'regular'
b'43982564',b'highway',b'unclassified',b'regular'
b'43982564',b'name',b'84696 Track',b'regular'
b'43982564',b'source',b'eThekwini Metro',b'regular'
b'43982565',b'highway',b'unclassified',b'regular'
b'43982565',b'name',b'84695 Track',b'regular'
b'43982565',b'source',b'eThekwini Metro',b'regular'
b'43982566',b'highway',b'unclassified',b'regular'
b'43982566',b'name',b'84708 Track',b'regular'
b'43982566',b'source',b'eThekwini Metro',b'regular'
b'43982567',b'highway',b'unclassified',b'regular'
b'43982567',b'name',b'84697 Track',b'regular'
b'43982567',b'source',b'eThekwini Metro',b'regular'
b'43982569',b'highway',b'unclassified',b'regular'
b'43982569',b'name',b'84708 Track',b'regular'
b'43982569',b'source',b'eThekwini Metro',b'regular'
b'43982570',b'highway',b'unclassified',b'regular'
b'43982570',b'name',b'84709 Track',b'regular'
b'43982570',b'source',b'eThekwini Metro',b'regular'
b'43982573',b'highway',b'unclassified',b'regular'
b'43982573',b'source',b'eThekwini Metro',b'regular'
b'43982582',b'highway',b'unclassified',b'regular'
b'43982582',b'name',b'84689 Track',b'regular'
b'43982582',b'source',b'eThekwini Metro',b'regular'
b'43982583',b'highway',b'unclassified',b'regular'
b'43982583',b'name',b'84690 Track',b'regular'
b'43982583',b'source',b'eThekwini Metro',b'regular'
b'43982584',b'highway',b'unclassified',b'regular'
b'43982584',b'name',b'84689 Track',b'regular'
b'43982584',b'source',b'eThekwini Metro',b'regular'
b'43982585',b'highway',b'unclassified',b'regular'
b'43982585',b'name',b'84689 Track',b'regular'
b'43982585',b'source',b'eThekwini Metro',b'regular'
b'43982586',b'highway',b'unclassified',b'regular'
b'43982586',b'name',b'84689 Track',b'regular'
b'43982586',b'source',b'eThekwini Metro',b'regular'
b'43982587',b'highway',b'unclassified',b'regular'
b'43982587',b'name',b'84689 Track',b'regular'
b'43982587',b'source',b'eThekwini Metro',b'regular'
b'43982589',b'highway',b'unclassified',b'regular'
b'43982589',b'name',b'84689 Track',b'regular'
b'43982589',b'source',b'eThekwini Metro',b'regular'
b'43982590',b'highway',b'unclassified',b'regular'
b'43982590',b'name',b'84679 Track',b'regular'
b'43982590',b'source',b'eThekwini Metro',b'regular'
b'43982591',b'highway',b'unclassified',b'regular'
b'43982591',b'name',b'84677 Track',b'regular'
b'43982591',b'source',b'eThekwini Metro',b'regular'
b'43982592',b'highway',b'unclassified',b'regular'
b'43982592',b'name',b'84677 Track',b'regular'
b'43982592',b'source',b'eThekwini Metro',b'regular'
b'43982593',b'highway',b'unclassified',b'regular'
b'43982593',b'name',b'84676 Track',b'regular'
b'43982593',b'source',b'eThekwini Metro',b'regular'
b'43982594',b'highway',b'unclassified',b'regular'
b'43982594',b'name',b'84675 Track',b'regular'
b'43982594',b'source',b'eThekwini Metro',b'regular'
b'43982595',b'highway',b'unclassified',b'regular'
b'43982595',b'name',b'84675 Track',b'regular'
b'43982595',b'source',b'eThekwini Metro',b'regular'
b'43982596',b'highway',b'unclassified',b'regular'
b'43982596',b'name',b'84674 Track',b'regular'
b'43982596',b'source',b'eThekwini Metro',b'regular'
b'43982597',b'highway',b'unclassified',b'regular'
b'43982597',b'name',b'84691 Track',b'regular'
b'43982597',b'source',b'eThekwini Metro',b'regular'
b'43982598',b'highway',b'unclassified',b'regular'
b'43982598',b'name',b'84674 Track',b'regular'
b'43982598',b'source',b'eThekwini Metro',b'regular'
b'43982604',b'highway',b'unclassified',b'regular'
b'43982604',b'source',b'eThekwini Metro',b'regular'
b'43982605',b'highway',b'unclassified',b'regular'
b'43982605',b'name',b'84680 Track',b'regular'
b'43982605',b'source',b'eThekwini Metro',b'regular'
b'43982606',b'highway',b'unclassified',b'regular'
b'43982606',b'name',b'84079 Track',b'regular'
b'43982606',b'source',b'eThekwini Metro',b'regular'
b'43982607',b'highway',b'unclassified',b'regular'
b'43982607',b'name',b'84080 Track',b'regular'
b'43982607',b'source',b'eThekwini Metro',b'regular'
b'43982608',b'highway',b'unclassified',b'regular'
b'43982608',b'name',b'84092 Track',b'regular'
b'43982608',b'source',b'eThekwini Metro',b'regular'
b'43982609',b'highway',b'unclassified',b'regular'
b'43982609',b'name',b'84673 Track',b'regular'
b'43982609',b'source',b'eThekwini Metro',b'regular'
b'43982610',b'highway',b'unclassified',b'regular'
b'43982610',b'name',b'84078 Track',b'regular'
b'43982610',b'source',b'eThekwini Metro',b'regular'
b'43982611',b'highway',b'unclassified',b'regular'
b'43982611',b'name',b'84078 Track',b'regular'
b'43982611',b'source',b'eThekwini Metro',b'regular'
b'43982612',b'highway',b'unclassified',b'regular'
b'43982612',b'source',b'eThekwini Metro',b'regular'
b'43982613',b'highway',b'unclassified',b'regular'
b'43982613',b'source',b'eThekwini Metro',b'regular'
b'43982615',b'highway',b'unclassified',b'regular'
b'43982615',b'source',b'eThekwini Metro',b'regular'
b'43982617',b'highway',b'unclassified',b'regular'
b'43982617',b'name',b'84081 Track',b'regular'
b'43982617',b'source',b'eThekwini Metro',b'regular'
b'43982621',b'highway',b'unclassified',b'regular'
b'43982621',b'source',b'eThekwini Metro',b'regular'
b'43982629',b'highway',b'unclassified',b'regular'
b'43982629',b'name',b'83283 Track',b'regular'
b'43982629',b'source',b'eThekwini Metro',b'regular'
b'43982634',b'highway',b'unclassified',b'regular'
b'43982634',b'source',b'eThekwini Metro',b'regular'
b'43982637',b'highway',b'unclassified',b'regular'
b'43982637',b'name',b'83226 Track',b'regular'
b'43982637',b'source',b'eThekwini Metro',b'regular'
b'43982646',b'highway',b'unclassified',b'regular'
b'43982646',b'name',b'83220 Track',b'regular'
b'43982646',b'source',b'eThekwini Metro',b'regular'
b'43982647',b'highway',b'unclassified',b'regular'
b'43982647',b'source',b'eThekwini Metro',b'regular'
b'43982648',b'highway',b'unclassified',b'regular'
b'43982648',b'source',b'eThekwini Metro',b'regular'
b'43982650',b'highway',b'unclassified',b'regular'
b'43982650',b'name',b'83220 Track',b'regular'
b'43982650',b'source',b'eThekwini Metro',b'regular'
b'43982651',b'highway',b'unclassified',b'regular'
b'43982651',b'source',b'eThekwini Metro',b'regular'
b'43982658',b'highway',b'unclassified',b'regular'
b'43982658',b'name',b'83223 Track',b'regular'
b'43982658',b'source',b'eThekwini Metro',b'regular'
b'43982660',b'highway',b'unclassified',b'regular'
b'43982660',b'source',b'eThekwini Metro',b'regular'
b'43982662',b'source',b'eThekwini Metro',b'regular'
b'43982664',b'highway',b'unclassified',b'regular'
b'43982664',b'name',b'83998 Track',b'regular'
b'43982664',b'source',b'eThekwini Metro',b'regular'
b'43982665',b'highway',b'unclassified',b'regular'
b'43982665',b'source',b'eThekwini Metro',b'regular'
b'43982666',b'highway',b'unclassified',b'regular'
b'43982666',b'name',b'83217 Track',b'regular'
b'43982666',b'source',b'eThekwini Metro',b'regular'
b'43982668',b'highway',b'unclassified',b'regular'
b'43982668',b'name',b'83217 Track',b'regular'
b'43982668',b'source',b'eThekwini Metro',b'regular'
b'43982669',b'highway',b'unclassified',b'regular'
b'43982669',b'name',b'83217 Track',b'regular'
b'43982669',b'source',b'eThekwini Metro',b'regular'
b'43982670',b'highway',b'unclassified',b'regular'
b'43982670',b'source',b'eThekwini Metro',b'regular'
b'43982673',b'highway',b'unclassified',b'regular'
b'43982673',b'source',b'eThekwini Metro',b'regular'
b'43982677',b'highway',b'unclassified',b'regular'
b'43982677',b'source',b'eThekwini Metro',b'regular'
b'43982681',b'highway',b'unclassified',b'regular'
b'43982681',b'name',b'83232 Track',b'regular'
b'43982681',b'source',b'eThekwini Metro',b'regular'
b'43982685',b'highway',b'unclassified',b'regular'
b'43982685',b'source',b'eThekwini Metro',b'regular'
b'43982807',b'highway',b'unclassified',b'regular'
b'43982807',b'name',b'Xolani Street',b'regular'
b'43982807',b'source',b'eThekwini Metro',b'regular'
b'43982837',b'highway',b'unclassified',b'regular'
b'43982837',b'name',b'84678 Track',b'regular'
b'43982837',b'source',b'eThekwini Metro',b'regular'
b'43982847',b'highway',b'unclassified',b'regular'
b'43982847',b'name',b'510094 Street',b'regular'
b'43982847',b'source',b'eThekwini Metro',b'regular'
b'43982849',b'highway',b'unclassified',b'regular'
b'43982849',b'name',b'510093 Street',b'regular'
b'43982849',b'source',b'eThekwini Metro',b'regular'
b'43982856',b'highway',b'unclassified',b'regular'
b'43982856',b'name',b'Snqanu Place',b'regular'
b'43982856',b'source',b'eThekwini Metro',b'regular'
b'43982864',b'highway',b'unclassified',b'regular'
b'43982864',b'name',b'Vuakyibambe Cresent',b'regular'
b'43982864',b'source',b'eThekwini Metro',b'regular'
b'43982867',b'highway',b'unclassified',b'regular'
b'43982867',b'name',b'Vukuthu Place',b'regular'
b'43982867',b'source',b'eThekwini Metro',b'regular'
b'43982871',b'highway',b'unclassified',b'regular'
b'43982871',b'name',b'84077 Track',b'regular'
b'43982871',b'source',b'eThekwini Metro',b'regular'
b'43982875',b'highway',b'unclassified',b'regular'
b'43982875',b'name',b'510110 Street',b'regular'
b'43982875',b'source',b'eThekwini Metro',b'regular'
b'43982880',b'highway',b'unclassified',b'regular'
b'43982880',b'name',b'Swenka Place',b'regular'
b'43982880',b'source',b'eThekwini Metro',b'regular'
b'43982882',b'highway',b'unclassified',b'regular'
b'43982882',b'name',b'Thekwane Place',b'regular'
b'43982882',b'source',b'eThekwini Metro',b'regular'
b'43982883',b'highway',b'unclassified',b'regular'
b'43982883',b'name',b'Thasoso Drive',b'regular'
b'43982883',b'source',b'eThekwini Metro',b'regular'
b'43982886',b'highway',b'unclassified',b'regular'
b'43982886',b'name',b'Nkingazakhe Place',b'regular'
b'43982886',b'source',b'eThekwini Metro',b'regular'
b'43982889',b'highway',b'unclassified',b'regular'
b'43982889',b'name',b'Skhova Place',b'regular'
b'43982889',b'source',b'eThekwini Metro',b'regular'
b'43982896',b'highway',b'unclassified',b'regular'
b'43982896',b'name',b'Sgubhu Street',b'regular'
b'43982896',b'source',b'eThekwini Metro',b'regular'
b'43982897',b'highway',b'unclassified',b'regular'
b'43982897',b'name',b'Sgubhu Street',b'regular'
b'43982897',b'source',b'eThekwini Metro',b'regular'
b'43982898',b'highway',b'unclassified',b'regular'
b'43982898',b'name',b'Senzeni Street',b'regular'
b'43982898',b'source',b'eThekwini Metro',b'regular'
b'43997385',b'highway',b'unclassified',b'regular'
b'43997385',b'source',b'eThekwini Metro',b'regular'
b'44003051',b'highway',b'secondary',b'regular'
b'44003051',b'name',b'Inanda Highway',b'regular'
b'44003051',b'oneway',b'yes',b'regular'
b'44003051',b'ref',b'M21',b'regular'
b'44003051',b'source',b'eThekwini Metro',b'regular'
b'44003051',b'surface',b'concrete',b'regular'
b'44003053',b'highway',b'unclassified',b'regular'
b'44003053',b'maxspeed',b'60',b'regular'
b'44003053',b'type',b'sign',b'maxspeed'
b'44003053',b'name',b'Inanda Road',b'regular'
b'44003053',b'oneway',b'yes',b'regular'
b'44003053',b'source',b'eThekwini Metro',b'regular'
b'44003053',b'surface',b'asphalt',b'regular'
b'44003054',b'highway',b'secondary',b'regular'
b'44003054',b'name',b'Inanda Highway',b'regular'
b'44003054',b'oneway',b'yes',b'regular'
b'44003054',b'ref',b'M21',b'regular'
b'44003054',b'source',b'eThekwini Metro',b'regular'
b'44003054',b'surface',b'concrete',b'regular'
b'44003056',b'highway',b'unclassified',b'regular'
b'44003056',b'name',b'Rochdale Road',b'regular'
b'44003056',b'source',b'eThekwini Metro',b'regular'
b'44003057',b'highway',b'unclassified',b'regular'
b'44003057',b'name',b'Aloefield Cresent',b'regular'
b'44003057',b'source',b'eThekwini Metro',b'regular'
b'44003058',b'highway',b'unclassified',b'regular'
b'44003058',b'name',b'Ashfield Avenue',b'regular'
b'44003058',b'source',b'eThekwini Metro',b'regular'
b'44003059',b'highway',b'unclassified',b'regular'
b'44003059',b'name',b'Cedarfield Close',b'regular'
b'44003059',b'source',b'eThekwini Metro',b'regular'
b'44003060',b'highway',b'unclassified',b'regular'
b'44003060',b'name',b'Ebonyfield Avenue',b'regular'
b'44003060',b'source',b'eThekwini Metro',b'regular'
b'44003061',b'highway',b'unclassified',b'regular'
b'44003061',b'name',b'Mahoganyfield Way',b'regular'
b'44003061',b'source',b'eThekwini Metro',b'regular'
b'44003062',b'highway',b'unclassified',b'regular'
b'44003062',b'name',b'Sea Cow Lake Road',b'regular'
b'44003062',b'source',b'eThekwini Metro',b'regular'
b'44003063',b'highway',b'unclassified',b'regular'
b'44003063',b'maxspeed',b'60',b'regular'
b'44003063',b'type',b'sign',b'maxspeed'
b'44003063',b'name',b'Willowfield Cresent',b'regular'
b'44003063',b'source',b'eThekwini Metro',b'regular'
b'44003063',b'surface',b'asphalt',b'regular'
b'44003064',b'highway',b'secondary',b'regular'
b'44003064',b'name',b'Inanda Road',b'regular'
b'44003064',b'ref',b'M21',b'regular'
b'44003064',b'source',b'eThekwini Metro',b'regular'
b'44003064',b'surface',b'asphalt',b'regular'
b'44003065',b'highway',b'unclassified',b'regular'
b'44003065',b'name',b'Palmfield Road',b'regular'
b'44003065',b'source',b'eThekwini Metro',b'regular'
b'44003066',b'highway',b'unclassified',b'regular'
b'44003066',b'name',b'Teakfield Road',b'regular'
b'44003066',b'source',b'eThekwini Metro',b'regular'
b'44003067',b'highway',b'unclassified',b'regular'
b'44003067',b'name',b'Intersite Avenue',b'regular'
b'44003067',b'source',b'eThekwini Metro',b'regular'
b'44003067',b'surface',b'asphalt',b'regular'
b'44003068',b'highway',b'unclassified',b'regular'
b'44003068',b'name',b'Supply Road',b'regular'
b'44003068',b'source',b'eThekwini Metro',b'regular'
b'44003069',b'highway',b'unclassified',b'regular'
b'44003069',b'name',b'Royal Palm Avenue',b'regular'
b'44003069',b'source',b'eThekwini Metro',b'regular'
b'44003069',b'surface',b'asphalt',b'regular'
b'44003070',b'highway',b'unclassified',b'regular'
b'44003070',b'name',b'Ilala Avenue',b'regular'
b'44003070',b'source',b'eThekwini Metro',b'regular'
b'44003070',b'surface',b'asphalt',b'regular'
b'44003071',b'highway',b'unclassified',b'regular'
b'44003071',b'oneway',b'yes',b'regular'
b'44003072',b'highway',b'unclassified',b'regular'
b'44003072',b'name',b'Kosi Place',b'regular'
b'44003072',b'source',b'eThekwini Metro',b'regular'
b'44003072',b'surface',b'asphalt',b'regular'
b'44003073',b'highway',b'unclassified',b'regular'
b'44003073',b'name',b'Cassiafield Grove',b'regular'
b'44003073',b'source',b'eThekwini Metro',b'regular'
b'44003074',b'highway',b'unclassified',b'regular'
b'44003074',b'name',b'Springdale Place',b'regular'
b'44003074',b'source',b'eThekwini Metro',b'regular'
b'44003075',b'highway',b'motorway_link',b'regular'
b'44003075',b'oneway',b'yes',b'regular'
b'44003075',b'source',b'eThekwini Metro',b'regular'
b'44003076',b'highway',b'unclassified',b'regular'
b'44003076',b'name',b'Peter Road',b'regular'
b'44003076',b'source',b'eThekwini Metro',b'regular'
b'44003077',b'bridge',b'yes',b'regular'
b'44003077',b'highway',b'secondary',b'regular'
b'44003077',b'layer',b'1',b'regular'
b'44003077',b'maxspeed',b'60',b'regular'
b'44003077',b'type',b'sign',b'maxspeed'
b'44003077',b'name',b'Inanda Highway',b'regular'
b'44003077',b'oneway',b'yes',b'regular'
b'44003077',b'ref',b'M21',b'regular'
b'44003077',b'source',b'eThekwini Metro',b'regular'
b'44003077',b'surface',b'asphalt',b'regular'
b'44003078',b'highway',b'unclassified',b'regular'
b'44003078',b'name',b'Rochdale Road',b'regular'
b'44003078',b'source',b'eThekwini Metro',b'regular'
b'44003079',b'highway',b'secondary',b'regular'
b'44003079',b'maxspeed',b'60',b'regular'
b'44003079',b'type',b'sign',b'maxspeed'
b'44003079',b'name',b'Inanda Highway',b'regular'
b'44003079',b'oneway',b'yes',b'regular'
b'44003079',b'ref',b'M21',b'regular'
b'44003079',b'source',b'eThekwini Metro',b'regular'
b'44003079',b'surface',b'asphalt',b'regular'
b'44003080',b'highway',b'secondary',b'regular'
b'44003080',b'maxspeed',b'60',b'regular'
b'44003080',b'type',b'sign',b'maxspeed'
b'44003080',b'name',b'Inanda Highway',b'regular'
b'44003080',b'oneway',b'yes',b'regular'
b'44003080',b'ref',b'M21',b'regular'
b'44003080',b'source',b'eThekwini Metro',b'regular'
b'44003080',b'surface',b'asphalt',b'regular'
b'44003081',b'bridge',b'yes',b'regular'
b'44003081',b'highway',b'secondary',b'regular'
b'44003081',b'layer',b'1',b'regular'
b'44003081',b'maxspeed',b'60',b'regular'
b'44003081',b'type',b'sign',b'maxspeed'
b'44003081',b'name',b'Inanda Highway',b'regular'
b'44003081',b'oneway',b'yes',b'regular'
b'44003081',b'ref',b'M21',b'regular'
b'44003081',b'source',b'eThekwini Metro',b'regular'
b'44003081',b'surface',b'asphalt',b'regular'
b'44003082',b'highway',b'secondary',b'regular'
b'44003082',b'maxspeed',b'60',b'regular'
b'44003082',b'type',b'sign',b'maxspeed'
b'44003082',b'name',b'Inanda Highway',b'regular'
b'44003082',b'oneway',b'yes',b'regular'
b'44003082',b'ref',b'M21',b'regular'
b'44003082',b'source',b'eThekwini Metro',b'regular'
b'44003082',b'surface',b'asphalt',b'regular'
b'44003083',b'highway',b'unclassified',b'regular'
b'44003083',b'name',b'Anthurium Place',b'regular'
b'44003083',b'source',b'eThekwini Metro',b'regular'
b'44003083',b'surface',b'asphalt',b'regular'
b'44003084',b'highway',b'unclassified',b'regular'
b'44003084',b'name',b'Peter Road',b'regular'
b'44003084',b'source',b'eThekwini Metro',b'regular'
b'44003084',b'surface',b'asphalt',b'regular'
b'44003085',b'highway',b'secondary',b'regular'
b'44003085',b'maxspeed',b'60',b'regular'
b'44003085',b'type',b'sign',b'maxspeed'
b'44003085',b'name',b'Inanda Highway',b'regular'
b'44003085',b'oneway',b'yes',b'regular'
b'44003085',b'ref',b'M21',b'regular'
b'44003085',b'source',b'eThekwini Metro',b'regular'
b'44003085',b'surface',b'asphalt',b'regular'
b'44003086',b'highway',b'unclassified',b'regular'
b'44003086',b'name',b'Peter Close',b'regular'
b'44003086',b'source',b'eThekwini Metro',b'regular'
b'44003087',b'highway',b'unclassified',b'regular'
b'44003087',b'name',b'Acaciafield Close',b'regular'
b'44003087',b'source',b'eThekwini Metro',b'regular'
b'44003088',b'highway',b'unclassified',b'regular'
b'44003088',b'name',b'Aloefield Cresent',b'regular'
b'44003088',b'source',b'eThekwini Metro',b'regular'
b'44003090',b'highway',b'unclassified',b'regular'
b'44003090',b'name',b'Beechfield Cresent',b'regular'
b'44003090',b'source',b'eThekwini Metro',b'regular'
b'44003091',b'highway',b'unclassified',b'regular'
b'44003091',b'name',b'Elmfield Place',b'regular'
b'44003091',b'source',b'eThekwini Metro',b'regular'
b'44003091',b'surface',b'asphalt',b'regular'
b'44003092',b'highway',b'unclassified',b'regular'
b'44003092',b'name',b'Maplefield Place',b'regular'
b'44003092',b'source',b'eThekwini Metro',b'regular'
b'44003093',b'highway',b'unclassified',b'regular'
b'44003093',b'name',b'Oregonfield Close',b'regular'
b'44003093',b'source',b'eThekwini Metro',b'regular'
b'44003094',b'bridge',b'yes',b'regular'
b'44003094',b'highway',b'primary_link',b'regular'
b'44003094',b'layer',b'1',b'regular'
b'44003094',b'name',b'Chris Hani On-ramp',b'regular'
b'44003094',b'oneway',b'yes',b'regular'
b'44003094',b'ref',b'R102',b'regular'
b'44003094',b'source',b'eThekwini Metro',b'regular'
b'44003095',b'highway',b'primary_link',b'regular'
b'44003095',b'name',b'Umgeni S Off-ramp',b'regular'
b'44003095',b'source',b'eThekwini Metro',b'regular'
b'44003097',b'bridge',b'yes',b'regular'
b'44003097',b'highway',b'primary_link',b'regular'
b'44003097',b'layer',b'1',b'regular'
b'44003097',b'name',b'Umgeni S Off-ramp',b'regular'
b'44003097',b'source',b'eThekwini Metro',b'regular'
b'44003098',b'highway',b'primary_link',b'regular'
b'44003098',b'name',b'Umgeni N On-ramp',b'regular'
b'44003098',b'oneway',b'yes',b'regular'
b'44003098',b'source',b'eThekwini Metro',b'regular'
b'44003099',b'highway',b'primary_link',b'regular'
b'44003099',b'name',b'Chris Hani On-ramp',b'regular'
b'44003099',b'oneway',b'yes',b'regular'
b'44003099',b'ref',b'R102',b'regular'
b'44003099',b'source',b'eThekwini Metro',b'regular'
b'44003100',b'highway',b'secondary',b'regular'
b'44003100',b'name',b'Sea Cow Lake Road',b'regular'
b'44003100',b'oneway',b'yes',b'regular'
b'44003100',b'ref',b'M21',b'regular'
b'44003100',b'source',b'eThekwini Metro',b'regular'
b'44003101',b'highway',b'secondary',b'regular'
b'44003101',b'name',b'Sea Cow Lake Road',b'regular'
b'44003101',b'ref',b'M21',b'regular'
b'44003101',b'source',b'eThekwini Metro',b'regular'
b'44003102',b'highway',b'secondary',b'regular'
b'44003102',b'name',b'Sea Cow Lake Road',b'regular'
b'44003102',b'oneway',b'yes',b'regular'
b'44003102',b'ref',b'M21',b'regular'
b'44003102',b'source',b'eThekwini Metro',b'regular'
b'44003105',b'highway',b'secondary',b'regular'
b'44003105',b'name',b'Inanda Road',b'regular'
b'44003105',b'ref',b'M21',b'regular'
b'44003105',b'source',b'eThekwini Metro',b'regular'
b'44003105',b'surface',b'asphalt',b'regular'
b'44003447',b'bridge',b'yes',b'regular'
b'44003447',b'highway',b'primary_link',b'regular'
b'44003447',b'layer',b'2',b'regular'
b'44003447',b'name',b'Umgeni N On-ramp',b'regular'
b'44003447',b'oneway',b'yes',b'regular'
b'44003447',b'source',b'eThekwini Metro',b'regular'
b'44007183',b'highway',b'unclassified',b'regular'
b'44007183',b'name',b'Wanda Cele Road',b'regular'
b'44007183',b'source',b'eThekwini Metro',b'regular'
b'44007200',b'highway',b'unclassified',b'regular'
b'44007200',b'name',b'Isomi Road',b'regular'
b'44099212',b'highway',b'motorway',b'regular'
b'44099212',b'oneway',b'yes',b'regular'
b'44099212',b'ref',b'M7',b'regular'
b'44099212',b'source',b'eThekwini Metro',b'regular'
b'44099224',b'highway',b'unclassified',b'regular'
b'44099224',b'name',b'200087 Street',b'regular'
b'44099224',b'source',b'eThekwini Metro',b'regular'
b'44099229',b'highway',b'unclassified',b'regular'
b'44099229',b'name',b'Intiyane Street',b'regular'
b'44099229',b'source',b'eThekwini Metro',b'regular'
b'44099231',b'highway',b'unclassified',b'regular'
b'44099231',b'name',b'200088 Street',b'regular'
b'44099231',b'source',b'eThekwini Metro',b'regular'
b'44099232',b'highway',b'unclassified',b'regular'
b'44099232',b'name',b'Parkwood Cresent',b'regular'
b'44099232',b'source',b'eThekwini Metro',b'regular'
b'44099234',b'highway',b'unclassified',b'regular'
b'44099234',b'name',b'Sithundu Drive',b'regular'
b'44099234',b'source',b'eThekwini Metro',b'regular'
b'44099236',b'highway',b'tertiary',b'regular'
b'44099236',b'name',b'Intake Road',b'regular'
b'44099236',b'source',b'eThekwini Metro',b'regular'
b'44099238',b'highway',b'unclassified',b'regular'
b'44099238',b'name',b'Mlotshwa Street',b'regular'
b'44099238',b'source',b'eThekwini Metro',b'regular'
b'44099239',b'highway',b'unclassified',b'regular'
b'44099239',b'name',b'Ekuthuleni Road',b'regular'
b'44099239',b'source',b'eThekwini Metro',b'regular'
b'44099240',b'highway',b'unclassified',b'regular'
